Year,Group,Cohort,Occupation Number,Weighted Total People in Occ,Avg Occ Income,Education,Wage
1960,2,6,55,696.5,2149.5,10.93,0.984
1960,2,6,56,1546,1309.1,10.77,0.67
1960,2,6,57,299,2592.8,9.67,1.302
1960,2,6,58,400,2300,9.75,1.127
1960,2,6,59,3437,2665.7,10.94,1.287
1960,2,6,60,36854.5,1398.4,9.33,0.688
1960,2,6,61,256608,1690.9,9.79,0.849
1960,2,6,62,53484,1886,10.08,0.942
1960,2,6,63,40783.5,2076.4,10.22,1.032
1960,2,6,64,3486,1420.3,10.74,0.745
1960,2,6,65,647.5,1931.2,10.77,0.947
1960,2,6,66,13640.5,1496.5,10.25,0.747
1960,3,6,0,182701,,8.86,
1960,3,6,1,8267.5,3351.9,11.58,1.455
1960,3,6,2,3290,3702.9,14.32,1.676
1960,3,6,3,0,NaN,NaN,NaN
1960,3,6,4,1097,6591.9,15.36,3.187
1960,3,6,5,100,5650,16,2.77
1960,3,6,6,846,4823.2,16.42,2.411
1960,3,6,7,995,4131.1,18.2,1.862
1960,3,6,8,1297,3702.5,13.08,1.653
1960,3,6,9,399,3107.8,15,1.444
1960,3,6,10,448.5,1705.9,17.66,1.117
1960,3,6,11,12550,1760.2,16.78,0.842
1960,3,6,12,0,NaN,NaN,NaN
1960,3,6,13,100,3750,16,1.391
1960,3,6,14,3687.5,3878.7,16.2,1.834
1960,3,6,15,696,4717.5,18.14,2.158
1960,3,6,16,4387.5,2993.3,14.3,1.426
1960,3,6,17,1789,3426.4,13.45,1.603
1960,3,6,18,2194,4644.8,12.27,2.159
1960,3,6,19,994,2909.7,12,1.39
1960,3,6,20,996,4697.5,12.7,2.251
1960,3,6,21,10970,3206.6,11.72,1.431
1960,3,6,22,1396,3600.3,13.07,1.751
1960,3,6,23,399,3087.3,10.5,1.287
1960,3,6,24,1446,3218.9,13.24,1.505
1960,3,6,25,797,4143.9,13.25,2.009
1960,3,6,26,845.5,2561,12,1.233
1960,3,6,27,198,1975,10.5,1.008
1960,3,6,28,18133.5,4212.9,12.61,2.013
1960,3,6,29,17888.5,3027.5,11.38,1.436
1960,3,6,30,100,3250,14,1.159
1960,3,6,31,13152,3322.6,12,1.592
1960,3,6,32,3290,2521,10.26,1.181
1960,3,6,33,898,5330.1,11.89,2.022
1960,3,6,34,4387,4586.3,12.63,2.132
1960,3,6,35,2789,3307,10.93,1.512
1960,3,6,36,22566,2223.6,9.55,0.99
1960,3,6,37,9610,2851.6,11.05,1.321
1960,3,6,38,26234.5,2336.1,9.18,1.077
1960,3,6,39,32566,2130.2,9.75,0.969
1960,3,6,40,13254.5,677.9,7.17,0.296
1960,3,6,41,38799.5,679.1,6.91,0.296
1960,3,6,42,5229.5,1681.6,8.15,0.797
1960,3,6,43,6832.5,835.9,6.83,0.426
1960,3,6,44,13004,2786.1,9.73,1.262
1960,3,6,45,2732.5,2508.5,10.18,1.215
1960,3,6,46,14137,2514.1,9.75,1.184
1960,3,6,47,27190.5,1784.3,9.23,0.87
1960,3,6,48,1743.5,1272.8,7.17,0.633
1960,3,6,49,3884,3850.4,9.77,1.78
1960,3,6,50,5327,3920.9,10.29,1.808
1960,3,6,51,199,3451,10,1.64
1960,3,6,52,2345,3426.3,10.23,1.629
1960,3,6,53,2042,2475.4,10.71,1.137
1960,3,6,54,3637,3133.5,9.46,1.434
1960,3,6,55,697,4083.4,11.28,2.002
1960,3,6,56,3185.5,2003.7,8.75,1.042
1960,3,6,57,2593,2793.3,8.04,1.372
1960,3,6,58,2939,903.3,7.34,0.491
1960,3,6,59,1844,3899.4,11,1.83
1960,3,6,60,8821,2475.2,9.68,1.117
1960,3,6,61,102562.5,2589.7,9.34,1.232
1960,3,6,62,11057,2543.8,10.68,1.253
1960,3,6,63,2047,3744.8,11.37,1.845
1960,3,6,64,81579.5,2300.5,8.83,1.059
1960,3,6,65,7367,2558.6,9.4,1.195
1960,3,6,66,145055,2055.9,8.72,0.981
1960,4,6,0,774006,,9.69,
1960,4,6,1,3189,2580.3,11.92,1.175
1960,4,6,2,1694,2813.8,14.53,1.381
1960,4,6,3,0,NaN,NaN,NaN
1960,4,6,4,0,NaN,NaN,NaN
1960,4,6,5,0,NaN,NaN,NaN
1960,4,6,6,0,NaN,NaN,NaN
1960,4,6,7,297,1566.7,17.33,0.768
1960,4,6,8,12306.5,2228.8,12.69,1.095
1960,4,6,9,199,2512.3,17.49,1.232
1960,4,6,10,545.5,2952.1,17.37,1.447
1960,4,6,11,29194.5,1062.8,16.11,0.552
1960,4,6,12,996,2176.8,16.2,1.076
1960,4,6,13,397,3087.4,16,1.452
1960,4,6,14,2542,3619.1,16.35,1.741
1960,4,6,15,200,4575,19,2.243
1960,4,6,16,1547,1946.7,14.45,0.89
1960,4,6,17,9314.5,1963.4,11.79,0.936
1960,4,6,18,100,NaN,NaN,NaN
1960,4,6,19,199,3648,14.5,1.788
1960,4,6,20,99,NaN,NaN,NaN
1960,4,6,21,10560.5,1359.8,11.48,0.669
1960,4,6,22,18324,2551.7,12.88,1.262
1960,4,6,23,1099,2376.6,12.18,1.128
1960,4,6,24,1793,2881,12,1.451
1960,4,6,25,2289,3416.6,12.48,1.692
1960,4,6,26,2839,3182.8,11.96,1.591
1960,4,6,27,2889,1630.4,11.62,0.795
1960,4,6,28,1792,2621.1,12.67,1.329
1960,4,6,29,4228.5,1842.5,11.67,0.9
1960,4,6,30,200,1475,14,0.723
1960,4,6,31,18534,2357.6,12.15,1.174
1960,4,6,32,27783.5,879.9,9.65,0.436
1960,4,6,33,0,NaN,NaN,NaN
1960,4,6,34,100,NaN,NaN,NaN
1960,4,6,35,100,2850,12,1.016
1960,4,6,36,43175,870.1,10.01,0.414
1960,4,6,37,20629.5,1610.8,10.89,0.78
1960,4,6,38,4832.5,1556.2,10.34,0.808
1960,4,6,39,115306.5,646.3,9.24,0.326
1960,4,6,40,499,179.3,9.9,0.103
1960,4,6,41,7970,154.9,7.54,0.096
1960,4,6,42,250,890,8.2,0.793
1960,4,6,43,0,NaN,NaN,NaN
1960,4,6,44,0,NaN,NaN,NaN
1960,4,6,45,0,NaN,NaN,NaN
1960,4,6,46,746,2104,10,1.018
1960,4,6,47,298,4440.9,12.66,2.039
1960,4,6,48,0,NaN,NaN,NaN
1960,4,6,49,249.5,3372.2,11.6,1.77
1960,4,6,50,0,NaN,NaN,NaN
1960,4,6,51,0,NaN,NaN,NaN
1960,4,6,52,7468.5,1207.3,10.41,0.629
1960,4,6,53,549.5,2469.2,8.63,1.252
1960,4,6,54,448,323.7,9.78,0.141
1960,4,6,55,0,NaN,NaN,NaN
1960,4,6,56,100,NaN,NaN,NaN
1960,4,6,57,0,NaN,NaN,NaN
1960,4,6,58,0,NaN,NaN,NaN
1960,4,6,59,99,NaN,NaN,NaN
1960,4,6,60,24705,1077.1,9.62,0.533
1960,4,6,61,36121,1477.4,10.04,0.752
1960,4,6,62,5184.5,1707.5,11.03,0.863
1960,4,6,63,2091,1547.2,11.39,0.801
1960,4,6,64,546.5,1986.1,9.99,1.021
1960,4,6,65,298.5,2529.8,9.35,1.24
1960,4,6,66,5283,1392.5,10.31,0.708
1960,10,7,0,8693573,,10.56,
1960,10,7,1,1307010,7718.4,12.54,
1960,10,7,2,339145,7288.5,13.85,
1960,10,7,3,7772,10867.3,16.94,
1960,10,7,4,244999.5,9117.9,14.97,
1960,10,7,5,5880,7323.8,15.58,
1960,10,7,6,48811.5,7840.7,16.14,
1960,10,7,7,103581.5,15868.5,18.63,
1960,10,7,8,145277.5,3488.9,13.81,
1960,10,7,9,6427.5,5288.1,15.97,
1960,10,7,10,40288,6523.5,18.56,
1960,10,7,11,319342.5,2162.5,16.92,
1960,10,7,12,14038,3160.5,15.99,
1960,10,7,13,13149.5,7689.4,17.24,
1960,10,7,14,86023.5,4297.6,16.57,
1960,10,7,15,50996,12242.1,18.49,
1960,10,7,16,125276,5932.7,14.66,
1960,10,7,17,62612,2893.9,11.74,
1960,10,7,18,78317,6107.3,12.6,
1960,10,7,19,45931.5,5885.7,12.5,
1960,10,7,20,32128,8167.3,12.74,
1960,10,7,21,1117323.5,5098.5,12.02,
1960,10,7,22,432682.5,3177.4,12.4,
1960,10,7,23,39281.5,3724.1,12.08,
1960,10,7,24,55001,5148.8,13.19,
1960,10,7,25,226607,3089.7,12.1,
1960,10,7,26,54341.5,3603.5,11.74,
1960,10,7,27,64678.5,3273.5,11.4,
1960,10,7,28,135134,4990.7,11.76,
1960,10,7,29,159543,4262.4,10.63,
1960,10,7,30,21521,5908.9,13.27,
1960,10,7,31,629794,3730.7,11.93,
1960,10,7,32,98839,1547.7,9.26,
1960,10,7,33,43232.5,5762.4,11.09,
1960,10,7,34,81537.5,5400.6,11.73,
1960,10,7,35,38599.5,4194.9,10.39,
1960,10,7,36,392154,1619.6,9.89,
1960,10,7,37,90772.5,2017.3,10.35,
1960,10,7,38,98298.5,2985.8,9.26,
1960,10,7,39,368503.5,1677.2,9.47,
1960,10,7,40,485039.5,3230.9,9.8,
1960,10,7,41,184089,1332.4,7.59,
1960,10,7,42,25448.5,2431.6,8.8,
1960,10,7,43,31126,2173.6,8.11,
1960,10,7,44,227986,4646.1,9.8,
1960,10,7,45,117756.5,5730.5,11.09,
1960,10,7,46,348328,4763.1,10.17,
1960,10,7,47,558100,4039,9.99,
1960,10,7,48,71609,3227.8,8.96,
1960,10,7,49,359123.5,6653.9,11.21,
1960,10,7,50,254570.5,5482.5,10.63,
1960,10,7,51,15943,4927.4,10.51,
1960,10,7,52,161909.5,1892.1,9.42,
1960,10,7,53,40209.5,4893.7,10.53,
1960,10,7,54,62767,4631.2,10.09,
1960,10,7,55,79870.5,7018.2,12.32,
1960,10,7,56,68213,4435.4,9.8,
1960,10,7,57,19227,4497.9,9.5,
1960,10,7,58,18186,2623.8,8.23,
1960,10,7,59,65870,6086.2,11.34,
1960,10,7,60,139158.5,2181.8,9.2,
1960,10,7,61,1311019,3463.1,9.5,
1960,10,7,62,286379,3654.7,9.88,
1960,10,7,63,146739,3687.7,10.42,
1960,10,7,64,585406.5,4281.3,9.49,
1960,10,7,65,184131,4589.1,10.01,
1960,10,7,66,545691,2938,8.8,
1960,1,7,0,740940.5,,9.41,
1960,1,7,1,1133482.5,8420.2,12.67,3.47
1960,1,7,2,284852,7926.2,13.99,3.53
1960,1,7,3,7673,10956.6,16.91,4.755
1960,1,7,4,242316.5,9137,14.98,4.215
1960,1,7,5,3792,8507.4,15.97,4.098
1960,1,7,6,45026,8130.4,16.24,3.803
1960,1,7,7,97854,16236.6,18.68,6.184
1960,1,7,8,21017,8526.6,16.15,3.3
1960,1,7,9,3086,7628,16.3,3.357
1960,1,7,10,31916,7239.5,18.57,3.094
1960,1,7,11,106145,4538.4,17.76,1.985
1960,1,7,12,1741.5,6201.1,18.43,2.87
1960,1,7,13,9857.5,8703.6,17.45,3.939
1960,1,7,14,61964.5,4627.6,16.96,1.77
1960,1,7,15,48906,12526.7,18.54,5.21
1960,1,7,16,92945,7104.3,14.59,3.247
1960,1,7,17,13010.5,5764.6,12.31,2.536
1960,1,7,18,71141.5,6328.4,12.63,2.936
1960,1,7,19,38654,6289.5,12.63,2.914
1960,1,7,20,27747,8196.9,12.79,4.097
1960,1,7,21,720465.5,6999.2,12.55,2.98
1960,1,7,22,12836,7580,13.06,3.365
1960,1,7,23,14742,5965.8,12.39,2.776
1960,1,7,24,24460,7961.8,14.64,3.631
1960,1,7,25,35461,4923.1,12.66,2.188
1960,1,7,26,9912,5721.4,12.24,2.651
1960,1,7,27,4976,5071.4,11.34,2.354
1960,1,7,28,110136,5152.3,11.71,2.39
1960,1,7,29,126523.5,4633.7,10.69,2.153
1960,1,7,30,18732,6167.8,13.5,2.796
1960,1,7,31,242058,5544.9,12.1,2.592
1960,1,7,32,10014,4195.9,9.92,1.872
1960,1,7,33,42586,5779.3,11.09,2.116
1960,1,7,34,76064.5,5495.2,11.68,2.423
1960,1,7,35,34613.5,4270.6,10.36,1.942
1960,1,7,36,83582,3413.1,9.93,1.397
1960,1,7,37,13788,2953,9.92,1.376
1960,1,7,38,50642,3601.8,9.28,1.633
1960,1,7,39,53147.5,4150.1,10.3,1.754
1960,1,7,40,448150.5,3408.9,9.99,1.242
1960,1,7,41,109466.5,1906.3,7.59,0.72
1960,1,7,42,17435,2891.9,9.2,1.33
1960,1,7,43,23951.5,2486.6,8.51,1.082
1960,1,7,44,213398,4692.4,9.85,2.043
1960,1,7,45,113672.5,5784.4,11.1,2.666
1960,1,7,46,326678,4838.9,10.21,2.205
1960,1,7,47,522392.5,4108.1,10.07,1.955
1960,1,7,48,68668.5,3196.3,8.96,1.496
1960,1,7,49,330330.5,6912.4,11.26,3.106
1960,1,7,50,243962,5545.5,10.66,2.551
1960,1,7,51,15394.5,4970.6,10.57,2.208
1960,1,7,52,24202,4162.9,9.64,1.909
1960,1,7,53,32882.5,5354,10.67,2.465
1960,1,7,54,53555,5072.3,10.25,2.1
1960,1,7,55,77577.5,7114.5,12.35,3.29
1960,1,7,56,59305,4642.5,9.85,2.19
1960,1,7,57,15439,4755.6,9.58,2.281
1960,1,7,58,13355,2995.1,8.81,1.437
1960,1,7,59,60039,6370.3,11.37,3.021
1960,1,7,60,33574.5,3729.6,9.32,1.626
1960,1,7,61,770746.5,4328.3,9.63,2.032
1960,1,7,62,182348,4354.9,9.83,2.056
1960,1,7,63,67285,5023.6,10.87,2.367
1960,1,7,64,499653.5,4530.7,9.65,1.952
1960,1,7,65,172869,4691,10.04,2.071
1960,1,7,66,372243,3260,9.14,1.498
1960,2,7,0,7125161,,10.92,
1960,2,7,1,153962.5,2951.6,11.77,1.358
1960,2,7,2,49166.5,3706.6,12.94,1.79
1960,2,7,3,99,3950,19,1.936
1960,2,7,4,1493,5314.2,13.07,2.615
1960,2,7,5,1890,5195.5,15.1,2.591
1960,2,7,6,2691.5,3562,14.77,1.771
1960,2,7,7,4033.5,7874.7,17.41,3.436
1960,2,7,8,113810,2566.6,13.46,1.245
1960,2,7,9,2843.5,2958.6,15.58,1.422
1960,2,7,10,6382,2628.5,18.47,1.21
1960,2,7,11,181412.5,885.5,16.45,0.442
1960,2,7,12,11500.5,2778.4,15.55,1.392
1960,2,7,13,2694,4260,16.43,2.01
1960,2,7,14,17583,3148.5,15.54,1.55
1960,2,7,15,1198,3513.1,16.7,1.718
1960,2,7,16,29594.5,2283.6,14.83,1.179
1960,2,7,17,39484.5,2118.1,11.6,1.02
1960,2,7,18,5977.5,3497.8,12.23,1.701
1960,2,7,19,6281.5,3651.8,11.8,1.785
1960,2,7,20,3487,3341.3,12.46,1.649
1960,2,7,21,377697,1507.4,11.04,0.744
1960,2,7,22,407994,3002.7,12.37,1.511
1960,2,7,23,23943.5,2264.3,11.92,1.156
1960,2,7,24,26606,2759,11.94,1.397
1960,2,7,25,189254,2675.2,11.99,1.341
1960,2,7,26,41488.5,3054,11.6,1.524
1960,2,7,27,57414,3124.1,11.38,1.545
1960,2,7,28,7122,2255.1,11.52,1.272
1960,2,7,29,18274,2328.3,10.64,1.144
1960,2,7,30,2191,4384,11.5,2.216
1960,2,7,31,358455,2483.2,11.83,1.241
1960,2,7,32,44617,1201.8,9.44,0.588
1960,2,7,33,248.5,6012.3,10.8,2.223
1960,2,7,34,2191,2323.6,12.41,1.184
1960,2,7,35,898,1993.3,11.33,0.938
1960,2,7,36,243143,919.7,10.09,0.451
1960,2,7,37,54312.5,1587.8,10.52,0.783
1960,2,7,38,10754,1514.9,9.31,0.803
1960,2,7,39,128093,1475.7,10.32,0.691
1960,2,7,40,10950.5,652.5,10.1,0.292
1960,2,7,41,33574.5,162.3,9.67,0.078
1960,2,7,42,2987.5,609.9,8.63,0.257
1960,2,7,43,648,1774.3,11.38,0.889
1960,2,7,44,993,3212.4,10.69,1.572
1960,2,7,45,1495,3666.1,10.57,1.771
1960,2,7,46,3632.5,2111.8,9.82,1.005
1960,2,7,47,2642,1712.2,11.09,0.864
1960,2,7,48,100,NaN,NaN,NaN
1960,2,7,49,22264,3105.1,10.7,1.518
1960,2,7,50,4929.5,2793.9,10.17,1.366
1960,2,7,51,49.5,NaN,NaN,NaN
1960,2,7,52,128744,1435.3,9.33,0.735
1960,2,7,53,4436,2384.8,10.27,1.195
1960,2,7,54,5276.5,1277.9,9.92,0.628
1960,2,7,55,896,3559.5,11.44,1.788
1960,2,7,56,3386,2618.2,10.5,1.266
1960,2,7,57,298,1258.4,10.33,0.771
1960,2,7,58,199,NaN,NaN,NaN
1960,2,7,59,4435,2535,10.88,1.231
1960,2,7,60,64103,1572.6,9.17,0.778
1960,2,7,61,399054,1959.8,9.52,0.984
1960,2,7,62,86998.5,2232.8,10.02,1.109
1960,2,7,63,72325,2444.4,10.01,1.212
1960,2,7,64,7630,1144.4,10.68,0.571
1960,2,7,65,1992,126,10.5,0.101
1960,2,7,66,17487.5,1552.6,9.61,0.768
1960,3,7,0,173955,,7.63,
1960,3,7,1,13895,3388.3,11.4,1.403
1960,3,7,2,3233.5,5472.7,14.64,2.636
1960,3,7,3,0,NaN,NaN,NaN
1960,3,7,4,992,7571.9,14.2,3.482
1960,3,7,5,99,4050,12,1.985
1960,3,7,6,995,6683.7,15.3,3.18
1960,3,7,7,1495,10981.1,18.8,4.164
1960,3,7,8,895,4682,12,2.067
1960,3,7,9,200,7975,17.5,3.667
1960,3,7,10,1094,6966.2,18.45,3.171
1960,3,7,11,8269.5,2403.7,17.26,1.121
1960,3,7,12,100,NaN,NaN,NaN
1960,3,7,13,498,5191.8,17.8,2.469
1960,3,7,14,3887,3858.4,15.48,1.619
1960,3,7,15,892,5573.2,18.33,2.575
1960,3,7,16,1640.5,2251.6,15.06,1.108
1960,3,7,17,996,3430.2,13.6,1.61
1960,3,7,18,898,4709.7,12.78,2.351
1960,3,7,19,399,4800.4,10.25,2.353
1960,3,7,20,597,4999.9,12.51,2.483
1960,3,7,21,8308.5,3081.7,11.23,1.444
1960,3,7,22,398,4149.5,10.76,1.944
1960,3,7,23,199,3304.3,8.99,1.62
1960,3,7,24,1095,4560.3,12.18,2.153
1960,3,7,25,498,3030,13.39,1.441
1960,3,7,26,897,4759.1,12.21,2.196
1960,3,7,27,199,3094.7,15.52,1.379
1960,3,7,28,16732.5,4752,12.15,2.209
1960,3,7,29,11409.5,3556.8,9.87,1.671
1960,3,7,30,398,3648.1,12,1.788
1960,3,7,31,14142.5,4410.8,11.63,2.103
1960,3,7,32,2486.5,2138.5,9.22,1.038
1960,3,7,33,398,3795.5,11.24,1.535
1960,3,7,34,3084,4949.2,12.32,2.186
1960,3,7,35,2989,3950.3,10.4,1.857
1960,3,7,36,20861,2923.4,9.32,1.322
1960,3,7,37,7072,3217.6,9.99,1.532
1960,3,7,38,30283.5,2752.7,9.01,1.293
1960,3,7,39,31866,2405.9,8.97,1.1
1960,3,7,40,24642.5,677.5,6.31,0.298
1960,3,7,41,33873,787.8,5.65,0.343
1960,3,7,42,4678.5,1892.1,7.64,0.922
1960,3,7,43,6526.5,871.8,6.29,0.41
1960,3,7,44,13595,3478.9,8.86,1.56
1960,3,7,45,2589,3721.1,11.08,1.671
1960,3,7,46,17420.5,3519,9.36,1.635
1960,3,7,47,32866.5,2215.8,8.62,1.064
1960,3,7,48,2741.5,2229,8.98,1.107
1960,3,7,49,5433,5143.4,10.07,2.513
1960,3,7,50,5083,4009.1,9.59,1.938
1960,3,7,51,499,3514.1,8.41,1.751
1960,3,7,52,1394,3380.3,9.07,1.55
1960,3,7,53,2293,3433.1,9.21,1.662
1960,3,7,54,3237.5,3175.2,8.09,1.459
1960,3,7,55,1397,3437.3,11.07,1.685
1960,3,7,56,5422,2869.7,8.86,1.437
1960,3,7,57,3490,3012.8,9.07,1.576
1960,3,7,58,4532,1504.4,6.42,0.734
1960,3,7,59,997,4878.1,11,2.195
1960,3,7,60,12044,2636.1,9.6,1.2
1960,3,7,61,102360.5,3038.5,8.41,1.472
1960,3,7,62,12653.5,3186.5,9.4,1.545
1960,3,7,63,3392,3970.8,10.63,1.883
1960,3,7,64,77325.5,2751.3,8.37,1.267
1960,3,7,65,8970.5,3019.4,9.27,1.426
1960,3,7,66,151033,2251.3,7.85,1.081
1960,4,7,0,653516.5,,8.8,
1960,4,7,1,5670,1717.2,11.26,0.824
1960,4,7,2,1893,3678.9,14.32,1.817
1960,4,7,3,0,NaN,NaN,NaN
1960,4,7,4,198,5900,13.5,2.892
1960,4,7,5,99,4050,13,1.985
1960,4,7,6,99,4050,16,1.985
1960,4,7,7,199,628.1,14.48,0.32
1960,4,7,8,9555.5,2632.7,12.94,1.304
1960,4,7,9,298,1157.7,15.32,0.568
1960,4,7,10,896,2718.4,18.67,1.294
1960,4,7,11,23515.5,848.1,16.64,0.444
1960,4,7,12,696,1251.7,16.72,0.663
1960,4,7,13,100,NaN,NaN,NaN
1960,4,7,14,2589,3881.8,15.92,1.952
1960,4,7,15,0,NaN,NaN,NaN
1960,4,7,16,1096,2130.2,14.87,0.98
1960,4,7,17,9121,1909.1,11.37,0.933
1960,4,7,18,300,5083.3,12,2.536
1960,4,7,19,597,3470.3,13,1.738
1960,4,7,20,297,1066.7,12,0.523
1960,4,7,21,10852.5,1789.4,10.79,0.873
1960,4,7,22,11454.5,2727.1,12.67,1.366
1960,4,7,23,397,3449,12.25,1.726
1960,4,7,24,2840,2816.4,12.8,1.397
1960,4,7,25,1394,2905.1,12.78,1.454
1960,4,7,26,2044,3102.3,11.93,1.519
1960,4,7,27,2089.5,2568.5,11.67,1.264
1960,4,7,28,1143.5,2689,11.82,1.283
1960,4,7,29,3336,2351.7,10.93,1.155
1960,4,7,30,200,2575,14,1.365
1960,4,7,31,15138.5,2663.8,12.02,1.324
1960,4,7,32,41721.5,1148.1,8.91,0.559
1960,4,7,33,0,NaN,NaN,NaN
1960,4,7,34,198,5400,15.5,2.581
1960,4,7,35,99,5050,13,2.475
1960,4,7,36,44568,1158.8,8.96,0.555
1960,4,7,37,15600,1992.1,10.33,0.97
1960,4,7,38,6619,1313,10.08,0.654
1960,4,7,39,155397,745.7,8.6,0.384
1960,4,7,40,1296,159.1,6.5,0.083
1960,4,7,41,7175,243.4,7.05,0.112
1960,4,7,42,347.5,591.2,5.72,0.327
1960,4,7,43,0,NaN,NaN,NaN
1960,4,7,44,0,NaN,NaN,NaN
1960,4,7,45,0,NaN,NaN,NaN
1960,4,7,46,597,3552.3,9.83,1.751
1960,4,7,47,199,NaN,NaN,NaN
1960,4,7,48,99,2050,10,1.005
1960,4,7,49,1096,3369.5,10.81,1.683
1960,4,7,50,596,2975.3,10.49,1.509
1960,4,7,51,0,NaN,NaN,NaN
1960,4,7,52,7569.5,1240.3,10.3,0.633
1960,4,7,53,598,2240.8,9.49,1.143
1960,4,7,54,698,1988.8,8.57,1.016
1960,4,7,55,0,NaN,NaN,NaN
1960,4,7,56,100,4450,8,2.181
1960,4,7,57,0,NaN,NaN,NaN
1960,4,7,58,100,2050,8,1.005
1960,4,7,59,399,3120.7,12.75,1.544
1960,4,7,60,29437,1421.4,8.99,0.702
1960,4,7,61,38858,1784,9.43,0.905
1960,4,7,62,4379,2554.4,10.75,1.266
1960,4,7,63,3737,2337.6,9.92,1.169
1960,4,7,64,797.5,2162.6,9.01,1.024
1960,4,7,65,299.5,58.4,10,0.052
1960,4,7,66,4927.5,1610.1,8.77,0.796
1960,10,8,0,7289753,,9.65,
1960,10,8,1,1286011,7619.3,11.8,
1960,10,8,2,250203,7201.4,13.1,
1960,10,8,3,6431,11185.6,15.88,
1960,10,8,4,131835.5,9571.2,14.5,
1960,10,8,5,3389,6906.6,13.97,
1960,10,8,6,26409,7820.5,15.07,
1960,10,8,7,75310.5,15361.4,18.5,
1960,10,8,8,132997,3643.8,13.33,
1960,10,8,9,5679,5195.2,13.91,
1960,10,8,10,30096.5,6169,18.75,
1960,10,8,11,378029.5,1690.2,16.6,
1960,10,8,12,19333.5,3330.4,16.3,
1960,10,8,13,7820,8040.2,16.54,
1960,10,8,14,77691,4480.5,15.75,
1960,10,8,15,48470.5,14148.5,18.19,
1960,10,8,16,89070.5,5749,14.17,
1960,10,8,17,66662,2574.8,10.7,
1960,10,8,18,33580.5,6290.2,12.34,
1960,10,8,19,22010,5906.7,11.51,
1960,10,8,20,16181.5,6962.2,12.01,
1960,10,8,21,981738.5,4606,11.23,
1960,10,8,22,323889,3425.9,12.09,
1960,10,8,23,26046,3562.9,11.47,
1960,10,8,24,46626.5,5796.9,12.72,
1960,10,8,25,191461,3384.4,11.84,
1960,10,8,26,34176.5,3801.4,10.99,
1960,10,8,27,66173.5,3460,10.38,
1960,10,8,28,90781,5098.7,11.5,
1960,10,8,29,137009,4340.7,10.02,
1960,10,8,30,12755,6076.9,12.06,
1960,10,8,31,540586.5,3844,11.37,
1960,10,8,32,128267.5,1576.7,8.74,
1960,10,8,33,24612,5785.2,10.45,
1960,10,8,34,54317.5,5289.3,10.84,
1960,10,8,35,56527.5,3936,9.41,
1960,10,8,36,359338.5,1722.7,9.24,
1960,10,8,37,88942.5,2029.3,9.77,
1960,10,8,38,139023,2772.5,8.45,
1960,10,8,39,377204,1656.4,8.65,
1960,10,8,40,563319.5,2745.5,9.03,
1960,10,8,41,185728.5,1234.2,7.2,
1960,10,8,42,28571,2203.7,8.18,
1960,10,8,43,28638.5,2199.1,7.79,
1960,10,8,44,167602,4361.3,9.26,
1960,10,8,45,55388,5276.1,10.29,
1960,10,8,46,304699,4470.3,9.28,
1960,10,8,47,461172.5,3532.8,9.22,
1960,10,8,48,59184.5,3036.5,8.21,
1960,10,8,49,337151,6697.1,10.34,
1960,10,8,50,193073.5,5203.2,9.8,
1960,10,8,51,13046.5,3800.4,9.43,
1960,10,8,52,176575.5,1888.6,8.83,
1960,10,8,53,28591,4721.4,9.6,
1960,10,8,54,64905.5,4502.9,9.55,
1960,10,8,55,70085.5,6506.3,10.82,
1960,10,8,56,62402.5,4227.2,8.92,
1960,10,8,57,16990.5,4155.1,8.47,
1960,10,8,58,16092,2648.7,7.81,
1960,10,8,59,63045,5887.3,10.3,
1960,10,8,60,130558.5,2053.3,8.44,
1960,10,8,61,1064393,3478.8,8.78,
1960,10,8,62,198442.5,3646.5,9.14,
1960,10,8,63,121928.5,3560.9,9.67,
1960,10,8,64,449616,3970.4,8.87,
1960,10,8,65,151340.5,4616,9.28,
1960,10,8,66,470064.5,2861.6,8,
1960,1,8,0,934190,,8.96,
1960,1,8,1,1065763,8513,11.92,3.574
1960,1,8,2,196109.5,8008.3,13.13,3.602
1960,1,8,3,6282,11322.7,15.83,4.799
1960,1,8,4,129943.5,9604,14.51,4.463
1960,1,8,5,2091,8403,14.57,4.114
1960,1,8,6,24114.5,7984.7,14.98,3.71
1960,1,8,7,69429.5,15859.6,18.58,6.063
1960,1,8,8,21626,8260.5,14.75,3.204
1960,1,8,9,3192,6749.4,14.16,3.03
1960,1,8,10,21925.5,7437.8,18.8,3.106
1960,1,8,11,72957,4287,17.78,1.911
1960,1,8,12,2092,6412.9,16.73,3.031
1960,1,8,13,4984,10006.9,16.44,4.417
1960,1,8,14,49106,4908.4,16.01,1.902
1960,1,8,15,46526.5,14445.3,18.21,6.141
1960,1,8,16,59390,7105.4,13.92,3.281
1960,1,8,17,9809.5,6029.7,11.26,2.68
1960,1,8,18,30789.5,6519.7,12.33,3.031
1960,1,8,19,18473,6289.8,11.58,2.979
1960,1,8,20,13095.5,7422.6,12.03,3.458
1960,1,8,21,564051,6621.3,11.7,2.852
1960,1,8,22,12003,6411,12.51,2.984
1960,1,8,23,7482,5978.5,11.33,2.705
1960,1,8,24,20174,9003.4,13.86,4.203
1960,1,8,25,31267,5112.8,12.09,2.344
1960,1,8,26,5180,5493.1,11.17,2.622
